,game_id,team_id_x,player_id,firstName,lastName,primaryPosition,points,team_id_y,won,game_num
91204,2018021270,54,8481486,Jimmy,Schuldt,D,2.9711764705882358,26,True,81
91364,2018021270,26,8481481,Blake,Lizotte,C,0.02999999999999997,26,True,81
90584,2018021258,23,8481479,Brogan,Rafferty,D,1.38,19,True,81
89666,2018021249,23,8481479,Brogan,Rafferty,D,-0.21000000000000002,18,True,80
90974,2018021267,30,8481477,Nico,Sturm,C,1.8,25,True,81
89643,2018021250,30,8481477,Nico,Sturm,C,1.83,30,False,80
89642,2018021250,30,8481477,Nico,Sturm,C,1.83,6,True,79
85355,2018021192,13,8481442,Brady,Keeper,D,1.35,13,True,77
85354,2018021192,13,8481442,Brady,Keeper,D,1.35,9,False,76
90864,2018021261,17,8481433,Taro,Hirose,LW,-1.32,7,True,81
89352,2018021245,17,8481433,Taro,Hirose,LW,3.6611764705882353,5,True,80
88568,2018021233,17,8481433,Taro,Hirose,LW,1.59,5,False,79
87137,2018021219,17,8481433,Taro,Hirose,LW,7.3,17,True,78
85988,2018021199,17,8481433,Taro,Hirose,LW,0.66,1,False,77
85640,2018021189,17,8481433,Taro,Hirose,LW,4.981176470588236,7,False,76
84742,2018021177,17,8481433,Taro,Hirose,LW,3.841176470588236,17,True,75
83346,2018021162,17,8481433,Taro,Hirose,LW,3.8411764705882354,17,True,74
82360,2018021140,17,8481433,Taro,Hirose,LW,3.421176470588235,17,False,73
80390,2018021124,17,8481433,Taro,Hirose,LW,2.9411764705882355,3,False,72
90836,2018021261,17,8481426,Ryan,Kuffner,LW,0.26999999999999996,7,True,81
89290,2018021245,17,8481426,Ryan,Kuffner,LW,0.0,5,True,80
88564,2018021233,17,8481426,Ryan,Kuffner,LW,0.24,5,False,79
87013,2018021219,17,8481426,Ryan,Kuffner,LW,-0.21000000000000002,17,True,78
86078,2018021199,17,8481426,Ryan,Kuffner,LW,0.9,1,False,77
85606,2018021189,17,8481426,Ryan,Kuffner,LW,-0.21000000000000002,7,False,76
84816,2018021177,17,8481426,Ryan,Kuffner,LW,0.69,17,True,75
83344,2018021162,17,8481426,Ryan,Kuffner,LW,0.48,17,True,74
82354,2018021140,17,8481426,Ryan,Kuffner,LW,0.0,17,False,73
79385,2018021100,17,8481426,Ryan,Kuffner,LW,0.0,17,True,71
79384,2018021100,17,8481426,Ryan,Kuffner,LW,0.0,2,False,70
84961,2018021183,23,8481425,Josh,Teves,D,-1.06,24,True,77
84960,2018021183,23,8481425,Josh,Teves,D,-1.06,23,False,76
47912,2018020669,21,8481186,Logan,O'Connor,RW,0.0,20,True,44
47913,2018020669,21,8481186,Logan,O'Connor,RW,0.0,21,False,43
47788,2018020665,21,8481186,Logan,O'Connor,RW,-0.66,21,False,42
44477,2018020619,21,8481186,Logan,O'Connor,RW,-0.42000000000000004,28,True,41
44476,2018020619,21,8481186,Logan,O'Connor,RW,-0.42000000000000004,21,False,40
43446,2018020607,21,8481186,Logan,O'Connor,RW,0.0,21,False,39
31745,2018020440,28,8480965,Antti,Suomela,C,0.9,28,False,29
30569,2018020428,28,8480965,Antti,Suomela,C,0.69,28,True,28
29247,2018020409,28,8480965,Antti,Suomela,C,1.3800000000000001,28,True,27
28178,2018020395,28,8480965,Antti,Suomela,C,-0.42000000000000004,9,True,26
27019,2018020379,28,8480965,Antti,Suomela,C,0.0,28,False,25
24965,2018020356,28,8480965,Antti,Suomela,C,0.48,54,True,24
24964,2018020356,28,8480965,Antti,Suomela,C,0.48,28,False,23
22631,2018020317,28,8480965,Antti,Suomela,C,0.0,28,False,21
21679,2018020302,28,8480965,Antti,Suomela,C,3.841176470588236,28,True,20
20223,2018020285,28,8480965,Antti,Suomela,C,0.45,28,False,19
19231,2018020272,28,8480965,Antti,Suomela,C,6.11,28,True,18
18372,2018020258,28,8480965,Antti,Suomela,C,0.24,20,False,17
16897,2018020239,28,8480965,Antti,Suomela,C,0.45,28,False,16
16670,2018020234,28,8480965,Antti,Suomela,C,3.1811764705882357,25,True,15
15768,2018020223,28,8480965,Antti,Suomela,C,6.3500000000000005,28,True,14
15769,2018020223,28,8480965,Antti,Suomela,C,6.3500000000000005,30,False,13
13306,2018020191,28,8480965,Antti,Suomela,C,0.0,28,False,12
11616,2018020164,28,8480965,Antti,Suomela,C,0.93,24,False,11
11617,2018020164,28,8480965,Antti,Suomela,C,0.93,28,True,10
10002,2018020146,28,8480965,Antti,Suomela,C,6.11,12,True,9
9158,2018020126,28,8480965,Antti,Suomela,C,0.24,18,False,8
7979,2018020114,28,8480965,Antti,Suomela,C,6.091176470588236,28,True,7
6968,2018020098,28,8480965,Antti,Suomela,C,0.24,7,False,6
4653,2018020071,28,8480965,Antti,Suomela,C,-0.19,28,False,5
3043,2018020049,28,8480965,Antti,Suomela,C,4.741176470588236,28,False,4
2305,2018020036,28,8480965,Antti,Suomela,C,3.15,28,True,3
2218,2018020033,28,8480965,Antti,Suomela,C,0.0,2,True,2
1337,2018020016,28,8480965,Antti,Suomela,C,3.4111764705882357,28,True,1
132,2018020004,28,8480965,Antti,Suomela,C,0.9,24,True,0
61951,2018020865,13,8480955,Bogdan,Kiselevich,D,0.48,25,True,55
61950,2018020865,13,8480955,Bogdan,Kiselevich,D,0.48,13,False,54
50411,2018020703,13,8480955,Bogdan,Kiselevich,D,-0.8700000000000001,23,True,46
49359,2018020685,13,8480955,Bogdan,Kiselevich,D,0.26999999999999996,20,True,45
48519,2018020679,13,8480955,Bogdan,Kiselevich,D,7.202352941176471,22,True,43
47726,2018020660,13,8480955,Bogdan,Kiselevich,D,-0.4,5,True,42
48518,2018020679,13,8480955,Bogdan,Kiselevich,D,7.202352941176471,13,False,41
43703,2018020606,13,8480955,Bogdan,Kiselevich,D,0.9,17,False,40
40469,2018020562,13,8480955,Bogdan,Kiselevich,D,0.24,16,False,38
43702,2018020606,13,8480955,Bogdan,Kiselevich,D,0.9,13,True,37
39321,2018020547,13,8480955,Bogdan,Kiselevich,D,0.24,17,False,36
41689,2018020580,13,8480955,Bogdan,Kiselevich,D,0.66,13,False,35
40468,2018020562,13,8480955,Bogdan,Kiselevich,D,0.24,13,True,34
39320,2018020547,13,8480955,Bogdan,Kiselevich,D,0.24,13,True,33
31299,2018020430,13,8480955,Bogdan,Kiselevich,D,1.2211764705882353,21,True,28
32447,2018020450,13,8480955,Bogdan,Kiselevich,D,-0.66,13,False,27
26935,2018020378,13,8480955,Bogdan,Kiselevich,D,-0.66,24,True,26
30210,2018020417,13,8480955,Bogdan,Kiselevich,D,0.48,6,False,25
25189,2018020351,13,8480955,Bogdan,Kiselevich,D,2.7511764705882356,16,True,23
25882,2018020363,13,8480955,Bogdan,Kiselevich,D,0.66,1,False,22
24368,2018020342,13,8480955,Bogdan,Kiselevich,D,0.02999999999999997,12,True,21
25188,2018020351,13,8480955,Bogdan,Kiselevich,D,2.7511764705882356,13,False,20
21274,2018020296,13,8480955,Bogdan,Kiselevich,D,0.02999999999999997,3,True,19
19827,2018020280,13,8480955,Bogdan,Kiselevich,D,-0.21000000000000002,29,True,18
17696,2018020254,13,8480955,Bogdan,Kiselevich,D,8.102352941176472,9,False,17
21275,2018020296,13,8480955,Bogdan,Kiselevich,D,0.02999999999999997,13,False,16
16589,2018020228,13,8480955,Bogdan,Kiselevich,D,4.051176470588236,22,False,15
19353,2018020267,13,8480955,Bogdan,Kiselevich,D,0.24,13,True,14
13345,2018020192,13,8480955,Bogdan,Kiselevich,D,0.0,52,False,13
13109,2018020180,13,8480955,Bogdan,Kiselevich,D,0.24,52,True,12
16588,2018020228,13,8480955,Bogdan,Kiselevich,D,4.051176470588236,13,True,11
13344,2018020192,13,8480955,Bogdan,Kiselevich,D,0.0,13,True,10
13108,2018020180,13,8480955,Bogdan,Kiselevich,D,0.24,13,False,9
8712,2018020122,13,8480955,Bogdan,Kiselevich,D,0.24,3,True,8
7097,2018020108,13,8480955,Bogdan,Kiselevich,D,-1.06,17,True,7
8713,2018020122,13,8480955,Bogdan,Kiselevich,D,0.24,13,False,6
5354,2018020080,13,8480955,Bogdan,Kiselevich,D,3.6011764705882356,4,True,5
4325,2018020064,13,8480955,Bogdan,Kiselevich,D,0.45,23,True,4
5355,2018020080,13,8480955,Bogdan,Kiselevich,D,3.6011764705882356,13,False,3
4324,2018020064,13,8480955,Bogdan,Kiselevich,D,0.45,13,False,2
41302,2018020575,16,8480954,Jacob,Nilsson,C,-0.42000000000000004,16,True,39
40471,2018020562,16,8480954,Jacob,Nilsson,C,-0.66,16,False,38
41303,2018020575,16,8480954,Jacob,Nilsson,C,-0.42000000000000004,30,False,35
40470,2018020562,16,8480954,Jacob,Nilsson,C,-0.66,13,True,34
83646,2018021165,53,8480950,Ilya,Lyubushkin,D,0.24,2,True,75
78450,2018021090,53,8480950,Ilya,Lyubushkin,D,1.56,24,False,71
78451,2018021090,53,8480950,Ilya,Lyubushkin,D,1.56,53,True,70
77327,2018021076,53,8480950,Ilya,Lyubushkin,D,-0.9100000000000001,53,True,69
77326,2018021076,53,8480950,Ilya,Lyubushkin,D,-0.9100000000000001,19,False,68
70660,2018020988,53,8480950,Ilya,Lyubushkin,D,0.04999999999999993,23,False,64
70661,2018020988,53,8480950,Ilya,Lyubushkin,D,0.04999999999999993,53,True,63
70219,2018020977,53,8480950,Ilya,Lyubushkin,D,-1.08,53,True,62
68940,2018020961,53,8480950,Ilya,Lyubushkin,D,1.1400000000000001,52,False,61
65368,2018020910,53,8480950,Ilya,Lyubushkin,D,1.59,20,True,58
64629,2018020898,53,8480950,Ilya,Lyubushkin,D,2.7,53,True,57
64628,2018020898,53,8480950,Ilya,Lyubushkin,D,2.7,10,False,56
58288,2018020817,53,8480950,Ilya,Lyubushkin,D,0.72,18,True,54
57644,2018020801,53,8480950,Ilya,Lyubushkin,D,0.26,28,True,52
57833,2018020808,53,8480950,Ilya,Lyubushkin,D,4.111176470588235,53,False,51
57645,2018020801,53,8480950,Ilya,Lyubushkin,D,0.26,53,False,50
55236,2018020766,53,8480950,Ilya,Lyubushkin,D,0.51,8,True,49
51870,2018020725,53,8480950,Ilya,Lyubushkin,D,3.6611764705882353,28,False,48
54159,2018020754,53,8480950,Ilya,Lyubushkin,D,1.44,53,True,47
50458,2018020704,53,8480950,Ilya,Lyubushkin,D,0.02999999999999997,20,True,46
48606,2018020680,53,8480950,Ilya,Lyubushkin,D,1.1400000000000001,23,False,45
49944,2018020696,53,8480950,Ilya,Lyubushkin,D,-0.66,22,False,44
49945,2018020696,53,8480950,Ilya,Lyubushkin,D,-0.66,53,True,43
48607,2018020680,53,8480950,Ilya,Lyubushkin,D,1.1400000000000001,53,True,42
42903,2018020598,53,8480950,Ilya,Lyubushkin,D,0.24,54,True,41
45365,2018020634,53,8480950,Ilya,Lyubushkin,D,0.9,53,False,40
42066,2018020597,53,8480950,Ilya,Lyubushkin,D,4.291176470588236,24,False,39
42902,2018020598,53,8480950,Ilya,Lyubushkin,D,0.24,53,False,38
40256,2018020566,53,8480950,Ilya,Lyubushkin,D,0.05999999999999994,28,False,37
39484,2018020555,53,8480950,Ilya,Lyubushkin,D,2.5211764705882356,21,False,36
40257,2018020566,53,8480950,Ilya,Lyubushkin,D,0.05999999999999994,53,True,35
38262,2018020538,53,8480950,Ilya,Lyubushkin,D,1.1400000000000001,8,True,34
38263,2018020538,53,8480950,Ilya,Lyubushkin,D,1.1400000000000001,53,False,33
37384,2018020525,53,8480950,Ilya,Lyubushkin,D,-0.18000000000000005,2,True,32
33294,2018020465,53,8480950,Ilya,Lyubushkin,D,-0.8700000000000001,6,True,29
33295,2018020465,53,8480950,Ilya,Lyubushkin,D,-0.8700000000000001,53,False,28
25116,2018020358,53,8480950,Ilya,Lyubushkin,D,0.24,20,True,23
22909,2018020328,53,8480950,Ilya,Lyubushkin,D,0.48,54,True,22
24452,2018020345,53,8480950,Ilya,Lyubushkin,D,-0.42000000000000004,21,True,21
24453,2018020345,53,8480950,Ilya,Lyubushkin,D,-0.42000000000000004,53,False,20
22908,2018020328,53,8480950,Ilya,Lyubushkin,D,0.48,53,False,19
19942,2018020284,53,8480950,Ilya,Lyubushkin,D,0.48,18,False,18
19943,2018020284,53,8480950,Ilya,Lyubushkin,D,0.48,53,True,17
17503,2018020255,53,8480950,Ilya,Lyubushkin,D,0.66,53,True,15
17500,2018020249,53,8480950,Ilya,Lyubushkin,D,-0.21000000000000002,5,True,14
14014,2018020194,53,8480950,Ilya,Lyubushkin,D,0.5399999999999999,12,False,12
14015,2018020194,53,8480950,Ilya,Lyubushkin,D,0.5399999999999999,53,True,11
12322,2018020175,53,8480950,Ilya,Lyubushkin,D,-0.8500000000000001,9,False,10
5078,2018020069,53,8480950,Ilya,Lyubushkin,D,-0.4,7,True,4
3028,2018020044,53,8480950,Ilya,Lyubushkin,D,-0.42000000000000004,24,False,3
3029,2018020044,53,8480950,Ilya,Lyubushkin,D,-0.42000000000000004,53,True,2
1784,2018020027,53,8480950,Ilya,Lyubushkin,D,0.45,24,True,1
90680,2018021262,1,8480948,Egor,Yakovlev,D,4.741176470588236,1,True,81
81672,2018021137,1,8480948,Egor,Yakovlev,D,0.24,1,False,74
80908,2018021122,1,8480948,Egor,Yakovlev,D,-0.66,1,False,73
81673,2018021137,1,8480948,Egor,Yakovlev,D,0.24,6,True,72
80909,2018021122,1,8480948,Egor,Yakovlev,D,-0.66,15,True,71
77410,2018021078,1,8480948,Egor,Yakovlev,D,-0.6300000000000001,1,False,69
76250,2018021053,1,8480948,Egor,Yakovlev,D,0.7399999999999999,1,False,68
75090,2018021045,1,8480948,Egor,Yakovlev,D,0.48,1,False,67
73334,2018021020,1,8480948,Egor,Yakovlev,D,0.45,1,False,66
72554,2018021001,1,8480948,Egor,Yakovlev,D,1.35,1,False,65
71548,2018020992,1,8480948,Egor,Yakovlev,D,0.69,1,False,64
70492,2018020980,1,8480948,Egor,Yakovlev,D,0.45,1,False,63
69320,2018020963,1,8480948,Egor,Yakovlev,D,4.531176470588235,1,True,62
69321,2018020963,1,8480948,Egor,Yakovlev,D,4.531176470588235,8,False,61
58401,2018020812,1,8480948,Egor,Yakovlev,D,0.69,26,True,52
58400,2018020812,1,8480948,Egor,Yakovlev,D,0.69,1,False,51
56642,2018020790,1,8480948,Egor,Yakovlev,D,0.05999999999999994,1,True,50
55844,2018020779,1,8480948,Egor,Yakovlev,D,6.3500000000000005,1,False,49
32927,2018020458,1,8480948,Egor,Yakovlev,D,3.3911764705882357,24,True,31
30813,2018020439,1,8480948,Egor,Yakovlev,D,0.9,26,False,28
29547,2018020413,1,8480948,Egor,Yakovlev,D,6.400000000000001,14,True,27
30812,2018020439,1,8480948,Egor,Yakovlev,D,0.9,1,True,26
29546,2018020413,1,8480948,Egor,Yakovlev,D,6.400000000000001,1,False,25
28848,2018020400,1,8480948,Egor,Yakovlev,D,-0.66,1,False,24
25725,2018020359,1,8480948,Egor,Yakovlev,D,-0.42000000000000004,14,True,23
25920,2018020363,1,8480948,Egor,Yakovlev,D,3.8911764705882352,1,False,22
25724,2018020359,1,8480948,Egor,Yakovlev,D,-0.42000000000000004,1,False,21
23477,2018020319,1,8480948,Egor,Yakovlev,D,3.841176470588236,8,False,20
20503,2018020292,1,8480948,Egor,Yakovlev,D,-0.21000000000000002,17,True,19
21024,2018020304,1,8480948,Egor,Yakovlev,D,-0.21000000000000002,1,False,18
20502,2018020292,1,8480948,Egor,Yakovlev,D,-0.21000000000000002,1,False,17
18499,2018020257,1,8480948,Egor,Yakovlev,D,0.24,52,True,15
18498,2018020257,1,8480948,Egor,Yakovlev,D,0.24,1,False,14
91354,2018021266,16,8480946,Dominik,Kahun,C,0.45,16,False,81
90196,2018021255,16,8480946,Dominik,Kahun,C,6.11,16,True,80
89392,2018021240,16,8480946,Dominik,Kahun,C,3.861176470588236,16,True,79
88290,2018021226,16,8480946,Dominik,Kahun,C,0.0,16,False,78
87322,2018021214,16,8480946,Dominik,Kahun,C,0.24,16,False,77
84937,2018021184,16,8480946,Dominik,Kahun,C,0.45,53,True,76
83815,2018021167,16,8480946,Dominik,Kahun,C,0.9,21,False,75
82561,2018021152,16,8480946,Dominik,Kahun,C,0.69,21,True,74
82196,2018021142,16,8480946,Dominik,Kahun,C,0.9,4,True,73
80645,2018021119,16,8480946,Dominik,Kahun,C,0.45,23,True,72
80644,2018021119,16,8480946,Dominik,Kahun,C,0.45,16,False,71
78988,2018021103,16,8480946,Dominik,Kahun,C,-0.4,8,False,70
77559,2018021080,16,8480946,Dominik,Kahun,C,7.49,16,True,69
76890,2018021069,16,8480946,Dominik,Kahun,C,8.102352941176472,16,True,68
75520,2018021057,16,8480946,Dominik,Kahun,C,0.9,16,True,67
74920,2018021038,16,8480946,Dominik,Kahun,C,4.261176470588236,7,False,66
72896,2018021016,16,8480946,Dominik,Kahun,C,-1.74,16,False,65
71264,2018021000,16,8480946,Dominik,Kahun,C,0.45,16,False,64
70436,2018020983,16,8480946,Dominik,Kahun,C,1.11,16,True,63
68436,2018020958,16,8480946,Dominik,Kahun,C,0.0,16,False,62
68126,2018020942,16,8480946,Dominik,Kahun,C,1.1400000000000001,16,False,61
66508,2018020925,16,8480946,Dominik,Kahun,C,-0.21000000000000002,16,True,60
65633,2018020912,16,8480946,Dominik,Kahun,C,5.001176470588236,16,True,59
64330,2018020900,16,8480946,Dominik,Kahun,C,-0.42000000000000004,16,False,58
63249,2018020883,16,8480946,Dominik,Kahun,C,0.9,16,True,57
62449,2018020863,16,8480946,Dominik,Kahun,C,7.682352941176471,16,False,56
61280,2018020857,16,8480946,Dominik,Kahun,C,16.061176470588236,16,True,55
59590,2018020834,16,8480946,Dominik,Kahun,C,0.24,16,True,54
58278,2018020820,16,8480946,Dominik,Kahun,C,10.191176470588236,16,True,53
57646,2018020799,16,8480946,Dominik,Kahun,C,7.2323529411764715,16,True,52
56083,2018020781,16,8480946,Dominik,Kahun,C,0.9,16,True,51
54717,2018020762,16,8480946,Dominik,Kahun,C,0.9,16,True,50
53591,2018020751,16,8480946,Dominik,Kahun,C,0.24,16,True,49
52151,2018020728,16,8480946,Dominik,Kahun,C,5.9,16,False,48
50293,2018020694,16,8480946,Dominik,Kahun,C,2.7311764705882355,54,True,47
50292,2018020694,16,8480946,Dominik,Kahun,C,2.7311764705882355,16,False,46
47920,2018020668,16,8480946,Dominik,Kahun,C,0.24,16,False,45
46986,2018020655,16,8480946,Dominik,Kahun,C,0.93,16,False,44
46727,2018020650,16,8480946,Dominik,Kahun,C,0.69,16,True,43
44999,2018020624,16,8480946,Dominik,Kahun,C,6.5600000000000005,16,False,42
43775,2018020612,16,8480946,Dominik,Kahun,C,7.46,16,False,41
42124,2018020595,16,8480946,Dominik,Kahun,C,1.35,16,True,40
41490,2018020575,16,8480946,Dominik,Kahun,C,4.291176470588236,16,True,39
40591,2018020562,16,8480946,Dominik,Kahun,C,-1.08,16,False,38
38842,2018020544,16,8480946,Dominik,Kahun,C,3.6011764705882356,16,True,37
38486,2018020536,16,8480946,Dominik,Kahun,C,-0.21000000000000002,16,True,36
37256,2018020522,16,8480946,Dominik,Kahun,C,2.0100000000000002,16,True,35
36446,2018020509,16,8480946,Dominik,Kahun,C,0.45,16,False,34
35394,2018020493,16,8480946,Dominik,Kahun,C,3.3600000000000003,16,False,33
34155,2018020476,16,8480946,Dominik,Kahun,C,1.11,16,True,32
33656,2018020473,16,8480946,Dominik,Kahun,C,6.35,16,False,31
31935,2018020457,16,8480946,Dominik,Kahun,C,3.3911764705882357,16,False,30
30489,2018020427,16,8480946,Dominik,Kahun,C,-0.66,24,True,29
30488,2018020427,16,8480946,Dominik,Kahun,C,-0.66,16,False,28
29342,2018020411,16,8480946,Dominik,Kahun,C,0.69,16,False,27
28406,2018020404,16,8480946,Dominik,Kahun,C,0.0,16,False,26
26843,2018020374,16,8480946,Dominik,Kahun,C,0.24,54,True,25
26842,2018020374,16,8480946,Dominik,Kahun,C,0.24,16,False,24
25303,2018020351,16,8480946,Dominik,Kahun,C,4.501176470588236,16,True,23
24230,2018020341,16,8480946,Dominik,Kahun,C,0.0,14,True,22
23485,2018020322,16,8480946,Dominik,Kahun,C,0.0,16,False,21
21058,2018020305,16,8480946,Dominik,Kahun,C,6.5600000000000005,16,True,20
20928,2018020288,16,8480946,Dominik,Kahun,C,0.6900000000000001,16,False,19
19442,2018020273,16,8480946,Dominik,Kahun,C,0.45,16,True,18
18580,2018020261,16,8480946,Dominik,Kahun,C,4.501176470588236,12,True,17
17274,2018020243,16,8480946,Dominik,Kahun,C,0.6900000000000001,4,True,16
16174,2018020233,16,8480946,Dominik,Kahun,C,0.45,12,True,15
14336,2018020203,16,8480946,Dominik,Kahun,C,0.45,16,False,14
13099,2018020178,16,8480946,Dominik,Kahun,C,0.45,23,True,13
13098,2018020178,16,8480946,Dominik,Kahun,C,0.45,16,False,12
11046,2018020162,16,8480946,Dominik,Kahun,C,0.45,16,False,11
11050,2018020155,16,8480946,Dominik,Kahun,C,-1.53,16,False,10
9239,2018020127,16,8480946,Dominik,Kahun,C,2.9411764705882355,24,False,9
9238,2018020127,16,8480946,Dominik,Kahun,C,2.9411764705882355,16,True,8
8083,2018020116,16,8480946,Dominik,Kahun,C,0.69,16,False,7
7620,2018020109,16,8480946,Dominik,Kahun,C,4.741176470588236,16,True,6
6828,2018020095,16,8480946,Dominik,Kahun,C,0.6900000000000001,16,False,5
4714,2018020068,16,8480946,Dominik,Kahun,C,5.1911764705882355,16,True,4
3774,2018020056,16,8480946,Dominik,Kahun,C,7.01,16,False,3
1819,2018020030,16,8480946,Dominik,Kahun,C,6.362352941176471,16,False,2
1818,2018020030,16,8480946,Dominik,Kahun,C,6.362352941176471,10,True,1
526,2018020009,16,8480946,Dominik,Kahun,C,2.22,9,False,0
72666,2018021003,5,8480945,Juuso,Riikola,D,0.45,5,True,64
71608,2018020991,5,8480945,Juuso,Riikola,D,4.501176470588236,5,False,63
69870,2018020973,5,8480945,Juuso,Riikola,D,1.59,5,True,62
69871,2018020973,5,8480945,Juuso,Riikola,D,1.59,29,False,61
62870,2018020875,5,8480945,Juuso,Riikola,D,0.0,5,True,56
61754,2018020860,5,8480945,Juuso,Riikola,D,0.9,4,False,55
60896,2018020847,5,8480945,Juuso,Riikola,D,1.38,5,False,54
59438,2018020824,5,8480945,Juuso,Riikola,D,0.0,5,False,53
58644,2018020813,5,8480945,Juuso,Riikola,D,-1.53,5,False,52
57518,2018020791,5,8480945,Juuso,Riikola,D,0.69,5,False,51
56026,2018020784,5,8480945,Juuso,Riikola,D,1.35,5,True,50
53515,2018020750,5,8480945,Juuso,Riikola,D,1.1400000000000001,54,True,49
55428,2018020772,5,8480945,Juuso,Riikola,D,4.081176470588235,1,True,48
53514,2018020750,5,8480945,Juuso,Riikola,D,1.1400000000000001,5,False,47
52948,2018020738,5,8480945,Juuso,Riikola,D,6.35,5,True,46
46693,2018020650,5,8480945,Juuso,Riikola,D,0.69,16,True,43
47488,2018020660,5,8480945,Juuso,Riikola,D,1.59,5,True,42
46692,2018020650,5,8480945,Juuso,Riikola,D,0.69,5,False,41
47489,2018020660,5,8480945,Juuso,Riikola,D,1.59,13,False,40
44387,2018020617,5,8480945,Juuso,Riikola,D,0.69,5,True,39
40653,2018020569,5,8480945,Juuso,Riikola,D,0.29000000000000004,17,False,38
42472,2018020592,5,8480945,Juuso,Riikola,D,6.890000000000001,5,True,37
40652,2018020569,5,8480945,Juuso,Riikola,D,0.29000000000000004,5,True,36
40050,2018020554,5,8480945,Juuso,Riikola,D,0.4700000000000001,5,True,35
38590,2018020533,5,8480945,Juuso,Riikola,D,-0.4,5,True,34
36151,2018020499,5,8480945,Juuso,Riikola,D,0.0,26,False,33
36150,2018020499,5,8480945,Juuso,Riikola,D,0.0,5,True,31
27077,2018020381,5,8480945,Juuso,Riikola,D,3.2111764705882355,21,True,24
27076,2018020381,5,8480945,Juuso,Riikola,D,3.2111764705882355,5,False,23
25367,2018020353,5,8480945,Juuso,Riikola,D,0.9,29,False,22
22821,2018020321,5,8480945,Juuso,Riikola,D,1.56,25,False,21
24278,2018020340,5,8480945,Juuso,Riikola,D,0.45,5,False,20
22820,2018020321,5,8480945,Juuso,Riikola,D,1.56,5,True,19
18034,2018020249,5,8480945,Juuso,Riikola,D,1.38,5,True,14
14977,2018020212,5,8480945,Juuso,Riikola,D,0.9,5,False,12
14976,2018020212,5,8480945,Juuso,Riikola,D,0.9,1,True,11
11802,2018020168,5,8480945,Juuso,Riikola,D,-0.6100000000000001,2,True,10
11803,2018020168,5,8480945,Juuso,Riikola,D,-0.6100000000000001,5,False,9
6273,2018020090,5,8480945,Juuso,Riikola,D,0.9299999999999999,10,False,6
5523,2018020081,5,8480945,Juuso,Riikola,D,0.92,23,True,5
3639,2018020050,5,8480945,Juuso,Riikola,D,0.48,54,False,4
4196,2018020062,5,8480945,Juuso,Riikola,D,1.44,5,False,3
3638,2018020050,5,8480945,Juuso,Riikola,D,0.48,5,True,2
91238,2018021269,52,8480944,Par,Lindholm,C,4.051176470588236,52,True,81
90078,2018021251,52,8480944,Par,Lindholm,C,0.69,21,True,80
73422,2018021023,52,8480944,Par,Lindholm,C,-0.21000000000000002,14,True,66
73423,2018021023,52,8480944,Par,Lindholm,C,-0.21000000000000002,52,False,65
72986,2018021014,52,8480944,Par,Lindholm,C,0.9,29,False,64
68470,2018020952,10,8480944,Par,Lindholm,C,0.0,8,False,60
66715,2018020929,10,8480944,Par,Lindholm,C,0.0,15,True,59
63483,2018020885,10,8480944,Par,Lindholm,C,0.02999999999999997,54,False,58
64513,2018020898,10,8480944,Par,Lindholm,C,0.9,53,True,57
64512,2018020898,10,8480944,Par,Lindholm,C,0.9,10,False,56
62271,2018020873,10,8480944,Par,Lindholm,C,1.1400000000000001,21,False,55
61496,2018020846,10,8480944,Par,Lindholm,C,5.221176470588236,8,False,54
61647,2018020859,10,8480944,Par,Lindholm,C,0.24,10,False,53
58007,2018020805,10,8480944,Par,Lindholm,C,0.45,24,False,52
56091,2018020786,10,8480944,Par,Lindholm,C,-0.64,17,True,51
58006,2018020805,10,8480944,Par,Lindholm,C,0.45,10,True,50
57371,2018020791,10,8480944,Par,Lindholm,C,-0.42000000000000004,10,True,49
55193,2018020765,10,8480944,Par,Lindholm,C,0.69,15,False,48
52143,2018020729,10,8480944,Par,Lindholm,C,0.0,14,False,47
54130,2018020754,10,8480944,Par,Lindholm,C,1.11,10,False,46
50711,2018020706,10,8480944,Par,Lindholm,C,1.17,21,True,45
46063,2018020639,10,8480944,Par,Lindholm,C,1.38,23,False,44
46965,2018020652,10,8480944,Par,Lindholm,C,-0.64,18,True,43
48414,2018020672,10,8480944,Par,Lindholm,C,-0.42000000000000004,1,False,42
48415,2018020672,10,8480944,Par,Lindholm,C,-0.42000000000000004,10,True,41
46964,2018020652,10,8480944,Par,Lindholm,C,-0.64,10,False,40
46062,2018020639,10,8480944,Par,Lindholm,C,1.38,10,True,39
44504,2018020621,10,8480944,Par,Lindholm,C,0.7100000000000001,10,False,38
40341,2018020563,10,8480944,Par,Lindholm,C,3.3911764705882357,17,False,37
41700,2018020582,10,8480944,Par,Lindholm,C,3.6011764705882356,10,True,36
40340,2018020563,10,8480944,Par,Lindholm,C,3.3911764705882357,10,True,35
39863,2018020552,10,8480944,Par,Lindholm,C,0.24,10,True,34
38048,2018020531,10,8480944,Par,Lindholm,C,0.0,10,True,33
34279,2018020482,10,8480944,Par,Lindholm,C,-0.42000000000000004,14,True,32
35950,2018020497,10,8480944,Par,Lindholm,C,1.38,10,False,31
34278,2018020482,10,8480944,Par,Lindholm,C,-0.42000000000000004,10,False,30
33932,2018020468,10,8480944,Par,Lindholm,C,1.62,10,True,29
30366,2018020416,10,8480944,Par,Lindholm,C,-1.32,7,False,28
